Feature,Transgenic_tdTOM_598_01,Transgenic_tdTOM_601_03,Transgenic_tdTOM_599_02,Transgenic_BioID2P2AtdTOM_552_01,Transgenic_tdTOM_580_04,Transgenic_BioID2P2AtdTOM_507_02,Transgenic_BioID2P2AtdTOM_584_05,Transgenic_BioID2P2AtdTOM_551_04,WT_tdTOM_607_02,WT_tdTOM_606_01,WT_tdTOM_525_04,WT_tdTOM_495_03,WT_BioID2P2AtdTOM_589_02,WT_BioID2P2AtdTOM_494_01,WT_BioID2P2AtdTOM_605_03
ULK2_MOUSE|Q9QY01,13.052,13.067,12.9163,14.4427,13.111,14.6858,14.6079,14.5051,13.2786,13.616,12.4009,12.9701,14.6943,14.5587,14.3277
UN13A_MOUSE|Q4KUS2,13.1057,13.1854,12.8723,14.4316,13.0092,14.3448,14.6976,14.3466,13.3548,13.3839,12.9404,12.6996,14.5594,14.4005,14.4312
UN13C_MOUSE|Q8K0T7,11.07,11.3793,11.2813,12.846,11.3702,13.5988,12.8877,13.5069,11.6549,11.4464,11.256,11.3753,13.7842,13.7904,13.4635
UNC5A_MOUSE|Q8K1S4,13.8588,14.0846,14.005,15.2183,14.0554,15.3397,15.3135,15.1863,14.342,14.5953,13.8475,14.1742,15.2896,15.149,15.3755
UNC5C_MOUSE|O08747,11.4881,11.7101,11.3128,13.7216,11.4614,13.6993,13.3716,14.0047,11.6624,11.8976,11.2595,11.3145,13.5936,13.6549,13.1267
UNC79_MOUSE|Q0KK59,11.2769,10.8739,10.2996,13.625,11.1499,13.454,13.4418,13.7998,10.7756,12.2158,11.6637,11.6448,13.6679,14.1363,13.7183
UNC80_MOUSE|Q8BLN6,11.1261,11.4897,11.2745,13.0617,11.0641,13.2061,13.124,13.3351,11.5259,11.001,11.208,10.8293,13.3716,13.4514,13.2938
UNK_MOUSE|Q8BL48,12.0289,11.7558,11.8267,15.1587,12.3344,15.484,14.8365,15.6177,12.1861,11.7185,12.0562,11.945,15.3072,15.51,15.1566
UPP_MOUSE|B1AVZ0,12.2561,12.3651,12.2962,14.5821,12.2992,14.7506,14.3722,14.9811,12.6373,12.5933,12.099,12.1345,14.7327,14.9661,14.7064
UQCC1_MOUSE|Q9CWU6,13.6302,13.7027,13.5256,14.4003,13.4455,14.5937,15.1544,14.0413,14.1063,14.07,13.0754,13.1513,14.4837,14.1189,14.9418
USO1_MOUSE|Q9Z1Z0,13.9205,13.9716,13.8039,15.2658,13.8935,15.4049,15.8436,15.1786,14.1722,14.413,13.7103,13.578,15.2453,15.1002,15.456
USP9X_MOUSE|P70398,13.9893,13.9766,13.8645,15.0854,13.6823,14.7719,15.1813,14.7877,14.2207,13.8194,13.5354,13.2943,14.9574,14.7834,14.8573
UT1_MOUSE|Q8VHL0,13.4875,14.1534,13.5692,14.2441,13.1329,13.7909,14.8095,14.226,13.0254,13.3152,11.8455,12.7798,13.4365,12.4371,13.2395
V6BQR3_MOUSE|V6BQR3,12.8089,12.5651,12.4357,17.2829,12.8596,17.5166,16.8001,17.7787,11.5254,11.2427,12.8694,11.7292,17.6791,17.8988,17.6187
V9GWW6_MOUSE|V9GWW6,9.90624,10.3493,9.5916,14.8081,10.5799,14.6273,14.0559,14.9656,9.93666,11.8869,10.2813,10.5002,14.6495,14.7883,14.1481
V9GX23_MOUSE|V9GX23,12.8567,12.8806,12.6619,13.8372,12.7532,13.7182,13.8176,13.9805,12.9701,12.5055,12.7507,12.8594,14.114,14.1983,13.7713
V9GX81_MOUSE|V9GX81,18.7282,19.0337,19.0276,19.1144,19.045,19.2478,18.5342,19.204,18.5167,18.8472,18.646,18.628,18.6231,18.681,18.5838
V9GXM1_MOUSE|V9GXM1,10.9039,11.0406,10.1218,12.8723,10.7659,12.4846,12.7971,12.6983,10.5159,12.0166,10.442,10.39,12.508,12.6113,12.9057
VA0D1_MOUSE|P51863,15.4362,15.7266,15.6325,16.0651,15.2726,16.3243,16.7157,16.1266,16.0781,15.2916,14.9224,14.9531,16.3344,15.8008,16.6285
VAC14_MOUSE|Q80WQ2,14.1911,14.213,14.1845,15.3169,14.1611,15.5719,15.6958,15.2632,14.7451,14.3842,13.7632,13.8138,15.4703,15.2716,15.7322
VAMP1_MOUSE|Q62442,12.5974,12.4153,12.3981,13.3233,11.8915,13.5247,13.7934,13.5392,13.1765,12.4879,11.8582,11.76,13.6073,13.3426,13.6924
VAMP2_MOUSE|P63044,15.9686,16.2285,16.0967,17.4661,15.7124,17.4625,17.4491,17.5475,16.8353,16.2304,15.2003,15.2189,17.2482,16.7809,17.4581
VAMP3_MOUSE|P63024,12.416,12.4513,12.5508,13.0387,12.355,12.6162,12.9647,12.5922,13.0759,12.6628,12.3482,12.2986,12.7586,12.2881,12.7095
VAMP7_MOUSE|P70280,15.1416,15.5415,15.1887,16.241,14.9638,16.2411,16.4363,16.1867,15.4126,14.9613,14.7909,14.7569,15.8898,15.7176,16.1713
VAPA_MOUSE|Q9WV55,13.5836,13.7971,13.7201,14.8856,13.8358,15.0472,15.1352,15.0021,14.1745,14.3235,13.5541,13.6137,15.0127,14.7191,15.1448
VAPB_MOUSE|Q9QY76,12.5907,12.8196,12.5722,15.0446,12.6689,15.175,14.9165,15.3827,13.1095,13.259,12.6809,12.438,15.1986,15.3692,15.2124
VAT1_MOUSE|Q62465,13.6968,13.6813,13.7578,14.6034,13.6419,14.8311,15.4144,14.4362,14.0322,14.2657,13.4031,13.4687,14.4509,14.2506,14.8905
VAT1L_MOUSE|Q80TB8,13.9549,13.9288,14.2156,14.6205,13.6505,14.9863,15.2889,15.0138,14.6013,14.1556,13.5393,13.1819,15.1653,14.7786,15.2247
VATA_MOUSE|P50516,14.4109,14.3576,14.4838,15.6,14.2252,15.7051,15.9272,15.7842,14.9504,14.602,14.2708,14.0158,15.7942,15.6584,16.0058
VATB2_MOUSE|P62814,12.8499,12.8254,12.6036,13.9055,12.763,13.9492,14.4502,13.6015,13.1025,13.3514,12.4552,12.3612,13.8633,13.6955,14.1235
VATC1_MOUSE|Q9Z1G3,14.6932,14.8443,15.0199,15.6368,14.5204,15.9476,16.0911,15.658,15.4147,15.0318,14.4228,14.4802,15.8291,15.5946,16.0543
VATD_MOUSE|P57746,14.9921,14.9514,15.1774,15.8377,15.1042,16.4444,16.6619,15.7156,15.7284,15.6708,14.8432,14.4676,15.8599,15.418,16.6047
VATE1_MOUSE|P50518,13.4969,13.4426,13.7521,14.2525,13.8247,15.2662,14.8063,14.3112,14.9106,14.1909,13.9252,13.4726,14.6699,14.2553,15.4473
VATF_MOUSE|Q9D1K2,14.1318,14.0828,14.1562,15.8647,14.1588,16.1417,16.0593,16.3889,14.656,14.3478,14.6642,13.8053,16.2745,16.0832,16.3425
VATG2_MOUSE|Q9WTT4,12.7713,12.7827,12.5379,13.4526,12.8437,13.5655,13.806,13.029,13.387,13.6183,13.2829,12.8496,14.0899,13.6815,13.8974
VATH_MOUSE|Q8BVE3,14.9924,15.1036,15.0909,15.9517,14.7766,16.0569,16.3957,15.7302,15.6116,15.0745,14.6923,14.569,16.029,15.7096,16.21
VATL_MOUSE|P63082,13.1487,13.8767,13.4276,13.3449,13.319,13.1053,13.6394,13.3076,13.904,13.2574,11.8845,13.0653,13.4425,12.2823,12.791
VCAM1_MOUSE|P29533,12.4854,12.419,12.0623,13.0328,12.4866,13.3083,13.441,12.611,12.948,12.5626,12.2462,11.9877,13.0701,12.9524,13.2958
VCIP1_MOUSE|Q8CDG3,11.5847,11.4546,11.6134,15.4311,11.8522,15.4936,14.6506,15.6784,11.7889,11.7333,11.9124,11.5248,15.493,15.706,14.9158
VDAC1_MOUSE|Q60932,15.0864,15.1441,14.9682,15.4335,14.8595,15.2402,15.9522,15.0359,15.5348,15.39,14.4472,14.6798,15.3439,15.0086,15.7672
VDAC2_MOUSE|Q60930,15.6262,15.6499,15.4824,16.0462,15.2582,15.7086,16.3854,15.6971,15.8429,15.597,14.8403,15.0175,15.9168,15.4475,16.1105
VDAC3_MOUSE|Q60931,16.1662,16.2928,16.1965,16.3942,15.8887,16.1258,16.5397,16.1904,16.2537,15.8372,15.2981,15.4676,16.4442,16.1326,16.5275
VEZA_MOUSE|Q3ZK22,10.4267,10.6221,10.4625,11.8884,10.1232,11.7033,11.7289,11.9627,11.2166,10.2049,10.3168,10.6612,11.8431,11.8927,11.7411
VGLU1_MOUSE|Q3TXX4,14.5333,14.6825,14.6535,15.5122,14.1016,15.542,15.5051,15.401,15.0837,14.3096,14.0652,13.9375,15.565,15.3072,15.7488
VGLU2_MOUSE|Q8BLE7,14.6865,14.7282,14.7153,15.7098,14.5741,16.1449,16.2938,16.0272,15.1037,15.4109,14.1922,14.2273,16.0061,15.8402,16.2788
VIAAT_MOUSE|O35633,14.9587,14.9182,15.0252,16.8423,14.8888,16.7352,16.7791,17.102,15.2757,15.6844,14.4234,14.6764,16.8576,16.7988,16.5977
VIGLN_MOUSE|Q8VDJ3,12.6174,12.4825,12.5448,15.9103,12.634,15.909,15.3024,16.3266,12.632,12.1366,12.801,12.4617,16.1853,16.291,15.4872
VIME_MOUSE|P20152,14.7486,14.6652,14.6831,14.8166,14.6497,14.8237,14.5558,14.8236,14.5959,14.4435,14.5695,14.4693,14.5304,14.5174,14.6538
VINC_MOUSE|Q64727,14.7211,14.7595,14.7077,15.2035,14.8296,15.0445,15.4125,14.9796,14.7161,14.9302,14.4532,14.4908,15.1114,14.887,15.17
VIP1_MOUSE|A2ARP1,12.9342,12.9346,12.7097,15.1406,13.0888,15.1104,14.9197,15.1823,13.1009,12.6081,12.8165,12.8285,15.2705,15.3341,15.1701
VIP2_MOUSE|Q6ZQB6,10.9166,11.0327,10.9639,13.4859,11.4555,13.6355,13.2729,13.9357,11.8159,11.2266,10.4115,11.287,13.8647,14.0051,13.9043
VISL1_MOUSE|P62761,13.9882,13.9333,14.542,15.1811,14.335,15.3094,15.3519,15.9076,14.7628,14.8052,14.4603,13.6336,15.6548,15.44,15.6395
VKIND_MOUSE|Q0KK55,11.3394,11.6929,11.2708,15.1665,11.3877,15.3419,14.1697,15.5485,11.6102,11.225,11.8041,11.5643,15.8482,15.9298,14.8615
VMA5A_MOUSE|Q99KC8,13.7042,13.797,13.573,14.9445,13.5384,14.98,15.1556,14.889,13.8868,13.388,12.9358,13.0568,14.7461,14.6954,14.9711
VNN1_MOUSE|Q9Z0K8,11.6858,12.1565,12.2783,11.9929,11.8509,12.0638,11.2397,11.9676,11.6753,11.9856,11.7289,11.6705,11.6342,11.4902,11.8132
VP13A_MOUSE|Q5H8C4,13.2974,13.4415,13.1129,14.7485,13.2887,14.6178,14.7964,14.7885,13.4426,13.2598,13.3001,13.1286,14.7579,14.9087,14.7594
VP13C_MOUSE|Q8BX70,14.0627,14.1602,13.9346,15.4533,13.9457,15.5113,15.5333,15.7291,14.2189,13.7492,14.0329,13.7257,15.7119,16.0095,15.6041
VP26A_MOUSE|P40336,15.0269,15.3441,14.8867,15.5775,14.9536,15.5778,15.6716,15.34,15.305,14.8371,14.2807,14.4442,15.3532,15.066,15.7611
VP26B_MOUSE|Q8C0E2,14.7008,14.906,14.5367,15.6092,14.5579,15.2464,15.8527,15.0107,15.0229,15.0973,13.9354,14.3173,15.3998,14.9723,15.7567
VP33A_MOUSE|Q9D2N9,14.0887,14.2606,14.1691,15.1826,14.2597,15.4442,15.3451,15.143,14.6359,14.3178,14.2393,14.3421,15.1883,15.2559,15.4541
VP33B_MOUSE|P59016,13.6665,13.7435,13.599,15.358,13.5598,15.4432,15.3807,15.5993,13.9294,13.5591,13.4785,13.324,15.5141,15.5756,15.5211
VP37A_MOUSE|Q8CHS8,12.3445,12.4974,12.5999,14.8963,12.7815,15.1388,14.666,15.0973,13.0286,13.1172,13.1335,12.8238,14.9813,15.0908,14.9638
VP37C_MOUSE|Q8R105,9.4475,9.90433,9.58646,11.8811,10.4114,11.8743,12.1679,12.466,10.5257,9.7046,10.061,10.3879,12.4815,12.2782,12.3089
VP9D1_MOUSE|Q8C190,11.5266,11.6604,11.7173,14.2325,11.7613,14.304,14.1727,14.4301,12.2148,12.5105,11.9469,11.7499,14.4266,14.3954,14.2687
VPP1_MOUSE|Q9Z1G4,14.3206,14.4614,14.4657,15.3674,14.2468,15.346,15.8557,15.3868,14.6302,14.6021,13.897,14.1511,15.3734,14.9742,15.4739
VPP1_MOUSE|Q9Z1G4-2,13.2307,13.5038,13.6318,14.2494,13.3345,14.4946,15.0202,14.4766,13.6284,13.6553,12.8183,13.0841,14.2155,13.8774,14.4799
VPS11_MOUSE|Q91W86,12.7365,12.7237,12.7537,14.1139,12.7067,14.1283,14.1035,14.1934,13.0195,12.6925,12.3388,12.2543,14.0612,14.0433,14.15
VPS16_MOUSE|Q920Q4,14.0321,14.0513,13.832,14.9291,13.8634,15.0167,15.2756,14.7818,14.1195,13.849,13.5107,13.5739,14.8108,14.6261,14.9746
VPS18_MOUSE|Q8R307,13.6118,13.7181,13.4109,14.787,13.6071,14.7192,15.0882,14.3756,13.7966,13.9771,13.098,13.1256,14.5495,14.251,14.6175
VPS25_MOUSE|Q9CQ80,10.5285,10.3935,10.4317,13.0185,10.5697,13.1647,12.5008,13.446,10.6655,10.8546,9.7187,9.7483,13.038,13.2125,13.1102
VPS28_MOUSE|Q9D1C8,11.6298,11.4428,11.7573,12.5063,11.9773,12.7469,12.9609,12.6152,11.8516,11.9485,11.9094,11.2248,12.5018,12.3666,12.7785
VPS29_MOUSE|Q9QZ88,15.8193,16.0881,15.7774,16.3836,15.4834,16.3675,16.8668,16.0806,16.3333,16.2458,14.8032,14.8594,16.1684,15.5764,16.418
VPS35_MOUSE|Q9EQH3,14.5297,14.5916,14.4397,15.4808,14.529,15.5751,15.7038,15.3002,14.9999,14.4794,14.0349,13.949,15.3598,15.2656,15.5718
VPS36_MOUSE|Q91XD6,12.7267,12.9174,12.7733,13.9656,12.6049,14.0628,14.3739,14.0829,13.2227,12.9792,12.4555,12.4796,14.1347,14.0453,14.2029
VPS39_MOUSE|Q8R5L3,12.5731,12.7275,12.4263,13.5206,12.5523,13.7524,14.0215,13.2806,12.8492,12.4904,11.9968,11.7879,13.1651,12.8534,13.5458
VPS41_MOUSE|Q5KU39,12.6743,13.0032,12.7891,14.0272,12.8015,14.1049,14.2621,13.7816,13.1507,12.7463,12.0942,12.5106,13.782,13.5553,13.9732
VPS45_MOUSE|P97390,13.2395,13.355,13.1641,14.2078,13.1648,14.4146,14.7132,14.0915,13.8541,13.3607,12.7549,12.9804,14.2342,14.1569,14.6101
VPS4A_MOUSE|Q8VEJ9,13.1668,13.2966,13.3957,14.0348,13.3698,14.3099,14.0414,14.4324,13.6355,13.292,13.1615,13.2145,14.374,14.2913,14.4944
VPS50_MOUSE|Q8CI71,13.1435,13.1286,13.097,14.5783,12.8494,14.7335,14.6382,14.7268,13.4152,12.8032,12.7793,12.6497,14.5256,14.5455,14.6415
VPS51_MOUSE|Q3UVL4,10.7206,10.698,10.6146,15.048,10.5018,15.0099,14.0379,15.5499,10.9125,10.1798,10.8003,10.741,14.9611,15.3108,14.4169
VPS52_MOUSE|Q8C754,12.4994,12.6123,12.5434,13.791,12.506,13.8254,14.0062,13.7216,12.9218,12.9944,12.1922,12.5595,13.8118,13.714,13.9916
VPS53_MOUSE|Q8CCB4,13.8045,13.6855,13.5882,14.8192,13.5759,14.9732,15.1382,14.4369,14.0521,13.7508,13.3694,13.2023,14.65,14.5878,15.0641
VPS8_MOUSE|Q0P5W1,13.4063,13.4176,13.1953,14.6781,13.3818,14.5431,14.8312,14.5021,13.5321,13.4233,13.0548,12.9376,14.7413,14.511,14.505
VRK1_MOUSE|Q80X41,13.9925,13.99,13.8557,14.5362,13.8878,14.6426,14.8198,14.321,13.9696,13.9938,13.6608,13.7976,14.4234,14.3147,14.6117
VTA1_MOUSE|Q9CR26,15.4201,15.7116,15.4585,16.4017,15.4173,16.3259,16.9664,16.0018,15.8767,16.0639,14.8824,15.0695,16.1484,15.8069,16.5075
VTI1A_MOUSE|O89116,12.9349,13.0002,13.153,15.0241,13.8164,15.3958,14.6613,15.4074,14.4433,13.8399,14.0913,14.0144,15.1403,15.3425,15.0746
VWA1_MOUSE|Q8R2Z5,14.8577,15.3359,14.4318,14.2257,15.1939,14.0135,14.6381,13.8313,14.6595,14.7645,13.264,13.8806,14.823,13.2955,14.6165
VWA8_MOUSE|Q8CC88,13.3005,13.0426,12.8759,13.5691,13.1637,13.5152,14.705,13.3775,13.5846,13.5944,13.1867,12.5502,13.7926,13.7206,14.2818
VWF_MOUSE|Q8CIZ8,12.391,12.5065,11.7682,12.7255,12.5715,11.17,11.7148,11.3449,11.3134,11.5412,10.9753,11.5209,12.2959,11.5225,11.5602
WASC2_MOUSE|Q6PGL7,9.56035,9.93902,9.66685,15.4218,10.8061,15.3694,14.698,15.728,10.9723,11.4699,10.4672,10.5697,15.4805,15.6766,15.1454
WASC4_MOUSE|Q3UMB9,14.7935,14.9664,14.6294,15.98,14.7866,15.8996,16.0238,15.738,15.3038,14.7655,14.4645,14.4622,15.6621,15.5779,16.0713
WASC5_MOUSE|Q8C2E7,11.2799,11.6151,11.3625,13.7657,11.4552,13.7002,13.2931,14.2093,11.9032,11.3795,11.4578,11.4491,13.9473,14.1497,13.9678
WASF1_MOUSE|Q8R5H6,12.7916,12.6989,12.946,14.6022,13.0557,14.7383,14.6528,14.7303,13.3955,13.4661,12.987,12.6205,14.6098,14.5707,14.5046
WASF3_MOUSE|Q8VHI6,11.9368,12.0968,12.1539,13.9704,12.4623,14.3006,13.9446,14.2683,12.9328,12.4879,12.2254,11.9082,14.1422,14.1758,14.348
WASH1_MOUSE|Q8VDD8,13.3137,13.5938,13.497,15.1051,13.576,14.944,14.8577,15.2034,13.4711,13.1805,13.2826,13.3153,15.1675,15.3831,15.0938
WASL_MOUSE|Q91YD9,12.8296,12.8587,12.8285,16.4729,12.7191,16.6227,16.0928,16.8297,13.1777,12.3062,13.0854,12.6613,16.3801,16.4581,16.3002
WBP11_MOUSE|Q923D5,11.6805,12.2799,12.3047,14.6108,12.6279,14.5765,13.8908,14.9443,12.2222,12.2736,12.2872,12.2423,14.8943,14.9121,14.3337
WDFY3_MOUSE|Q6VNB8,12.2913,12.388,12.1511,13.1688,12.2343,12.857,13.2426,13.0501,12.3242,12.3315,12.0735,12.0993,13.2847,13.0617,12.9422
WDR1_MOUSE|O88342,14.4231,14.411,14.3021,15.0634,14.2271,14.8732,15.494,14.8329,14.4986,14.497,13.9201,13.876,15.0539,14.8281,15.0592
WDR11_MOUSE|Q8K1X1,12.0062,12.2541,12.1348,13.2583,12.3078,13.3611,13.6216,13.2263,12.4622,12.2043,12.1366,12.1603,13.2672,13.3935,13.3179
WDR13_MOUSE|Q91V09,13.0893,13.4188,13.3237,13.867,13.1832,13.8108,14.2435,13.7991,13.6718,13.5667,12.6932,12.9185,14.0494,13.41,14.2577
WDR20_MOUSE|Q9D5R2,12.3193,12.6015,12.216,13.7069,12.3029,13.9082,13.7701,14.1026,12.7198,12.2469,11.8036,11.991,13.9516,14.1669,13.8342
WDR24_MOUSE|Q8CFJ9,11.1371,11.3699,10.9966,12.8544,11.0923,12.8863,12.6388,13.2671,11.3069,11.1006,10.9537,10.8445,13.0492,12.9617,12.7545
WDR26_MOUSE|Q8C6G8,13.3521,13.3928,13.4501,13.988,13.2572,14.1148,14.7636,13.9839,13.4585,13.7207,13.0988,12.984,14.278,14.158,14.4008
WDR33_MOUSE|Q8K4P0,14.4088,14.5094,14.5173,16.9018,14.6506,16.7365,16.4353,16.9858,14.5462,14.5088,14.5111,14.2573,16.8588,16.9939,16.6828
WDR37_MOUSE|Q8CBE3,13.3146,13.317,13.2112,14.8713,13.2603,15.0147,14.9262,14.8604,13.9988,13.6931,13.1708,13.083,14.791,14.9229,15.0522
WDR44_MOUSE|Q6NVE8,12.4484,12.3187,12.4248,15.3924,12.5083,15.4577,15.1048,15.7548,12.4577,12.504,12.092,12.0103,15.3933,15.5764,15.3918
WDR47_MOUSE|Q8CGF6,13.672,13.7392,13.6022,14.9352,13.6509,14.8265,15.0697,14.8893,13.7656,13.8654,13.5084,13.5994,14.944,14.995,14.8819
WDR48_MOUSE|Q8BH57,14.3918,14.3749,14.4107,15.1474,14.2955,15.3882,15.6826,15.1259,14.6599,14.4283,14.1329,14.0873,15.3126,15.102,15.6201
WDR5_MOUSE|P61965,13.7706,13.9036,13.7492,14.368,13.7599,14.1623,14.7277,14.05,14.3381,14.1946,13.3785,13.6047,14.2095,13.8753,14.3963
WDR54_MOUSE|Q9R0D8,13.6914,13.7874,13.4245,14.4278,13.5985,14.3697,14.9831,14.2066,13.8168,14.1965,12.99,13.0856,14.4837,14.1167,14.6767
WDR7_MOUSE|Q920I9,13.6678,13.6909,13.5155,14.8331,13.4515,14.7564,14.9872,14.7557,13.8992,13.7275,13.4333,13.1991,14.9652,14.8081,14.8805
WDR81_MOUSE|Q5ND34,12.5878,12.7431,12.6635,14.1034,12.8875,13.9925,14.1526,14.0355,12.8055,13.174,12.3839,13.2288,14.1687,14.0703,13.9515
WDR91_MOUSE|Q7TMQ7,12.0312,12.0741,12.0551,14.3897,11.8845,14.3549,14.158,14.7191,12.3389,12.184,11.6984,11.844,14.4405,14.5379,14.3638
WFS1_MOUSE|P56695,14.1101,14.321,14.3371,15.4908,14.0067,15.2622,15.7578,15.1502,14.3192,15.1681,13.8212,14.164,15.2855,15.0524,15.323
WIPF2_MOUSE|Q6PEV3,11.005,10.6734,10.5706,15.894,11.6883,16.1042,15.347,16.4475,10.3727,10.7386,11.9712,11.4923,16.2122,16.4246,15.6625
WIPF3_MOUSE|P0C7L0,11.8889,12.0951,11.5439,15.2706,12.3242,15.1187,14.7511,15.4679,11.4231,11.8673,12.7316,12.4554,15.1452,15.2639,14.4793
WIPI2_MOUSE|Q80W47,12.0482,12.2847,12.0305,13.6493,12.0345,13.844,13.5775,13.7887,12.4573,12.4597,11.7169,11.8651,13.8277,13.7478,13.7186
WIPI3_MOUSE|Q9CR39,13.6298,14.0084,13.6125,14.1872,13.4945,14.1712,14.4869,14.3058,13.8418,13.8986,12.6954,12.8099,14.2515,13.9453,14.3238
WIPI4_MOUSE|Q91VM3,13.8835,14.1027,13.8803,16.8111,13.7906,16.9614,16.2593,17.2239,14.4746,14.0722,13.4768,13.6594,16.917,17.0381,17.0151
WNK1_MOUSE|P83741,13.7961,13.8396,13.7616,16.1319,13.937,16.1729,15.9506,16.3436,13.8958,13.8014,13.5585,13.677,16.2081,16.2109,15.9581
WNK2_MOUSE|Q3UH66,11.5328,11.6007,11.6145,14.4745,11.8542,14.4891,14.1309,14.7488,11.8808,12.0028,11.6908,11.7021,14.5064,14.6687,14.1856
WNK3_MOUSE|Q80XP9,10.1061,10.0593,9.70081,14.3704,10.263,14.4789,13.7684,14.6929,9.92303,9.18392,10.3711,10.0245,14.5349,14.7812,14.2462
WRIP1_MOUSE|Q91XU0,12.4374,12.3151,12.1749,14.3831,12.4747,14.5775,14.3539,14.7169,12.8897,12.793,12.2218,12.4144,14.7473,14.8208,14.5453
WWC2_MOUSE|Q6NXJ0,10.9444,10.7922,10.7277,14.0887,11.1199,14.3017,13.91,14.6564,10.8774,11.0899,11.1947,11.2531,14.4416,14.4249,13.9284
WWOX_MOUSE|Q91WL8,12.1504,12.5585,12.5236,14.0533,12.2975,14.2852,14.3546,14.1851,12.7342,13.1484,11.9613,12.2696,14.3505,14.2229,14.3924
WWP1_MOUSE|Q8BZZ3,11.4505,11.7393,11.2246,13.0085,11.9885,13.1285,13.2107,13.0759,12.0004,11.8241,11.0968,11.4395,13.045,13.0128,13.2743
WWP2_MOUSE|Q9DBH0,14.1091,14.2132,13.9874,15.0096,14.2301,15.0712,15.5699,14.7532,14.3599,14.562,13.8029,14.0801,15.0728,14.9349,15.2111
XCT_MOUSE|Q9WTR6,14.9059,15.0978,14.7122,15.912,14.9118,15.9154,16.4929,15.7106,15.2426,14.6646,14.47,14.2579,15.7412,15.5356,16.02
XKR4_MOUSE|Q5GH67,11.6015,12.0832,11.6608,13.1357,11.9453,12.8622,13.2726,12.9137,12.2078,12.3961,11.7719,12.1248,13.0238,12.6653,12.99
XKR6_MOUSE|E9Q6C8,11.3224,11.384,11.2974,12.678,11.5239,12.8135,12.64,13.0597,11.8618,11.4707,11.364,11.2607,12.986,13.1343,13.0108
XPO1_MOUSE|Q6P5F9,14.0341,14.049,13.9994,14.5279,13.9464,14.4331,14.5853,14.541,14.1735,13.8408,13.7428,13.7009,14.3843,14.3614,14.4666
XPO2_MOUSE|Q9ERK4,14.3128,14.351,14.2832,15.0639,14.2284,14.9723,15.1067,14.9442,14.5261,14.2096,14.0944,14.0713,14.9319,14.8988,15.0258
XPO5_MOUSE|Q924C1,11.462,11.6302,11.1856,12.492,11.2003,12.4229,12.6939,12.1865,11.6572,11.4754,10.7766,10.2241,12.4544,12.1342,12.7496
XPO7_MOUSE|Q9EPK7,14.3519,14.5769,14.4718,15.8475,14.3788,15.8085,16.0989,15.6052,14.825,15.0351,14.2964,14.1711,15.6875,15.5325,15.8024
XPP1_MOUSE|Q6P1B1,14.6846,14.7584,14.7187,15.442,14.5858,15.5178,16.0964,15.2776,15.0934,15.1284,14.3818,14.472,15.6397,15.2928,15.7856
XPP3_MOUSE|B7ZMP1,12.2175,12.5178,12.241,12.8254,12.6102,12.9131,13.7569,12.8983,12.683,13.4567,12.314,12.0412,13.1647,12.9073,13.3963
XPR1_MOUSE|Q9Z0U0,12.3563,12.6748,12.1778,13.6563,12.4503,13.3547,14.0079,13.4316,12.4616,12.9673,12.0189,12.4057,13.5174,13.4872,13.446
XRCC6_MOUSE|P23475,14.9753,14.7305,14.8325,14.9659,14.8415,14.9153,14.7198,14.9058,14.6707,14.6959,14.8933,14.8432,14.829,14.8219,14.8175
XRN1_MOUSE|P97789,11.5772,11.7184,11.5324,14.398,11.6913,14.5066,14.0619,14.4907,11.9803,11.7702,11.6222,11.435,14.6858,14.8015,14.4693
XRN2_MOUSE|Q9DBR1,11.2985,11.5776,11.4373,11.555,11.1728,12.1605,12.1517,12.1002,11.4318,11.6526,11.1884,11.2657,11.8823,11.8141,12.0488
YBOX1_MOUSE|P62960,15.5287,15.5939,15.5395,15.4302,15.4918,15.4594,15.0987,15.4408,15.2442,15.1872,15.1309,15.2889,15.0421,15.1272,15.1082
YES_MOUSE|Q04736,13.75,13.9773,13.8944,14.9239,13.9568,15.1945,15.0442,15.2033,14.3778,13.7094,13.4444,13.9583,14.99,14.7741,15.2296
YIPF5_MOUSE|Q9EQQ2,13.8836,13.9868,13.6948,14.8926,13.8516,14.7868,14.7057,14.6264,14.2878,13.5966,13.6013,13.6359,14.6306,14.6777,14.9225
YJ005_MOUSE|Q6PIU9,10.577,10.1249,10.4748,12.9476,10.845,13.0493,12.7297,13.28,10.2474,11.0007,10.3259,10.3535,13.1596,13.3459,12.9017
YKT6_MOUSE|Q9CQW1,14.2049,14.4993,14.2283,15.1846,14.1598,15.2718,15.1964,15.0534,14.6804,14.5774,13.6729,13.912,15.1576,14.9423,15.4931
YLPM1_MOUSE|Q9R0I7,10.807,10.903,11.1603,14.8428,11.3153,15.0212,14.3333,15.2864,11.5307,11.1567,11.6956,11.0112,15.0815,15.2541,14.7233
YMEL1_MOUSE|O88967,13.2904,13.2404,13.359,14.0102,13.2978,14.1425,14.6035,14.1433,13.7616,14.1008,13.0725,13.1191,14.3917,13.7794,14.5593
YTDC1_MOUSE|E9Q5K9,9.86882,9.72281,9.76388,12.1057,10.0478,12.1066,12.1305,12.2564,10.0396,10.5603,10.0557,9.90764,12.0701,11.8419,12.1816
